"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.4,74,90,"TT",11.9901326490392
0.4,90,50,"AC",18.438306323613
0.4,90,50,"TT",11.7404354605818
0.4,90,90,"AC",20.2227112896286
0.4,90,90,"TT",14.3764444239739
0.2,74,50,"AC",16.4088545197536
0.2,74,50,"TT",11.4676273102993
0.2,74,90,"AC",17.4104928798002
0.2,74,90,"TT",12.8598083508604
0.2,90,50,"AC",18.6149444099959
0.2,90,50,"TT",14.6094501022148
0.2,90,90,"AC",20.5330582046728
0.2,90,90,"TT",15.7210020845247
0.4,74,50,"AC",18.0101878775052
0.4,74,50,"TT",11.6651191634988
0.4,74,90,"AC",18.7176013843153
0.4,74,90,"TT",13.2785029787346
0.4,90,50,"AC",17.6514344891859
0.4,90,50,"TT",13.8254511352303
0.4,90,90,"AC",21.7578093197057
0.4,90,90,"TT",14.3869114962384
0.2,74,50,"AC",18.3378676649323
0.2,74,50,"TT",13.017129740072
0.2,74,90,"AC",17.6479182142444
0.2,74,90,"TT",12.4711429230039
0.2,90,50,"AC",18.9127296735538
0.2,90,50,"TT",13.4168266970938
0.2,90,90,"AC",19.3874866289028
0.2,90,90,"TT",16.1216807461728
0.4,74,50,"AC",17.6307627421755
0.4,74,50,"TT",11.9776707202788
0.4,74,90,"AC",15.9281239730928
0.4,74,90,"TT",12.2506089666338
0.4,90,50,"AC",19.1758175423059
0.4,90,50,"TT",14.0711530878711
0.4,90,90,"AC",19.3441047231382
0.4,90,90,"TT",15.6036272943875
0.2,74,50,"AC",16.7675844039805
0.2,74,50,"TT",13.2456043979327
0.2,74,90,"AC",17.2790534576988
0.2,74,90,"TT",12.2160146833489
0.2,90,50,"AC",18.0287841175231
0.2,90,50,"TT",13.7277268641327
0.2,90,90,"AC",20.4498510840913
0.2,90,90,"TT",14.9698813222169
0.4,74,50,"AC",16.6044373738019
0.4,74,50,"TT",12.0353921456216
0.4,74,90,"AC",17.8020224609369
0.4,74,90,"TT",11.6218211432211
0.4,90,50,"AC",18.5788957788075
0.4,90,50,"TT",15.3808100626592
0.4,90,90,"AC",21.0675268020148
0.4,90,90,"TT",15.5277953950625
0.2,74,50,"AC",18.4662797883053
0.2,74,50,"TT",13.4725524085103
0.2,74,90,"AC",18.7444960659981
0.2,74,90,"TT",11.3997248597606
0.2,90,50,"AC",19.2278978194765
0.2,90,50,"TT",13.6440386090207
0.2,90,90,"AC",21.2781487161984
0.2,90,90,"TT",15.5285079492778
0.4,74,50,"AC",16.5571426027874
0.4,74,50,"TT",12.1946073129968
0.4,74,90,"AC",17.0137595107993
0.4,74,90,"TT",13.7444427965674
0.4,90,50,"AC",18.6263260802411
0.4,90,50,"TT",12.2489736830078
0.4,90,90,"AC",21.7357913360428
0.4,90,90,"TT",13.980154951215
0.2,74,50,"AC",19.5653945227834
0.2,74,50,"TT",10.1601034002162
0.2,74,90,"AC",16.3622581033147
0.2,74,90,"TT",13.3697048836314
0.2,90,50,"AC",16.9346287598743
0.2,90,50,"TT",13.4437925604538
0.2,90,90,"AC",21.6388263626733
0.2,90,90,"TT",15.5492102990423
0.4,74,50,"AC",17.1157779232145
0.4,74,50,"TT",12.8310307058906
0.4,74,90,"AC",17.2712023512547
0.4,74,90,"TT",12.41889433804
0.4,90,50,"AC",18.3597376392762
0.4,90,50,"TT",13.8752611306146
0.4,90,90,"AC",20.2897061984482
0.4,90,90,"TT",16.6244972464175
0.2,74,50,"AC",17.2806990068054
0.2,74,50,"TT",11.6354498217627
0.2,74,90,"AC",18.160579378516
0.2,74,90,"TT",12.9589289958904
0.2,90,50,"AC",18.4277111335227
0.2,90,50,"TT",12.5087990564844
0.2,90,90,"AC",20.6586908769372
0.2,90,90,"TT",14.3209706789476
0.4,74,50,"AC",16.5876319616113
0.4,74,50,"TT",11.6427360089478
0.4,74,90,"AC",18.2153630926935
0.4,74,90,"TT",13.1236832927219
0.4,90,50,"AC",17.4982610627028
0.4,90,50,"TT",15.205180686589
0.4,90,90,"AC",20.9022334099119
0.4,90,90,"TT",14.9172774783738
0.2,74,50,"AC",16.44434136679
0.2,74,50,"TT",12.3878940087172
0.2,74,90,"AC",16.8545467457758
0.2,74,90,"TT",12.269535191533
0.2,90,50,"AC",18.7917778739255
0.2,90,50,"TT",13.5752718264155
0.2,90,90,"AC",20.0320939514877
0.2,90,90,"TT",16.2393667272055
0.4,74,50,"AC",17.5735182194348
0.4,74,50,"TT",11.7440504220565
0.4,74,90,"AC",18.4799304350381
0.4,74,90,"TT",12.5846154303034
0.4,90,50,"AC",17.430125544236
0.4,90,50,"TT",13.8779190977679
0.4,90,90,"AC",20.238133231117
0.4,90,90,"TT",14.7709072235193
0.2,74,50,"AC",16.1516766205768
0.2,74,50,"TT",11.9269408433819
0.2,74,90,"AC",17.4095047538998
0.2,74,90,"TT",10.8987471105868
0.2,90,50,"AC",18.3558643186021
0.2,90,50,"TT",14.3046530999909
0.2,90,90,"AC",21.3156103622704
0.2,90,90,"TT",15.5747079882968
0.4,74,50,"AC",19.4010858823363
0.4,74,50,"TT",12.3619085106822
0.4,74,90,"AC",18.066260066202
0.4,74,90,"TT",12.9398262756687
0.4,90,50,"AC",18.5612500543393
0.4,90,50,"TT",13.2249470879674
0.4,90,90,"AC",20.8088710103444
0.4,90,90,"TT",14.2873202914556
0.2,74,50,"AC",17.3723675646898
0.2,74,50,"TT",12.0891128794983
0.2,74,90,"AC",16.3455527398451
0.2,74,90,"TT",14.2676548972874
0.2,90,50,"AC",17.3927898936289
0.2,90,50,"TT",12.1190283266859
0.2,90,90,"AC",19.9362900277297
0.2,90,90,"TT",15.7433578171892
0.4,74,50,"AC",19.509966954002
0.4,74,50,"TT",14.8692926692175
0.4,74,90,"AC",16.2391291129535
0.4,74,90,"TT",13.3371921203361
0.4,90,50,"AC",19.3511342209952
0.4,90,50,"TT",13.5837984587443
0.4,90,90,"AC",19.3168475798989
0.4,90,90,"TT",14.6049482604491
0.2,74,50,"AC",20.1388608815946
0.2,74,50,"TT",11.5674298709118
0.2,74,90,"AC",18.6547266699377
0.2,74,90,"TT",13.7991406451496
0.2,90,50,"AC",19.4872456935424
0.2,90,50,"TT",10.9104739560398
0.2,90,90,"AC",19.6419197820944
0.2,90,90,"TT",15.141036538559
0.4,74,50,"AC",16.993977238293
0.4,74,50,"TT",11.6117701043985
0.4,74,90,"AC",17.2589529549607
0.4,74,90,"TT",13.7622914282318
0.4,90,50,"AC",20.0266813233016
0.4,90,50,"TT",13.2751873040578
0.4,90,90,"AC",21.1758675925352
0.4,90,90,"TT",15.597627631874
0.2,74,50,"AC",19.1996030246756
0.2,74,50,"TT",11.9544262364088
0.2,74,90,"AC",17.4194578082426
0.2,74,90,"TT",14.9754162057139
0.2,90,50,"AC",18.9984777251678
0.2,90,50,"TT",13.0315420849826
0.2,90,90,"AC",19.6224902999011
0.2,90,90,"TT",15.9450426799631
0.4,74,50,"AC",16.4649285479429
0.4,74,50,"TT",12.111786330873
0.4,74,90,"AC",19.0326380909964
0.4,74,90,"TT",11.7251849270004
0.4,90,50,"AC",18.3183959429808
0.4,90,50,"TT",13.3117629353447
0.4,90,90,"AC",19.3889003730085
0.4,90,90,"TT",15.3362387843642
0.2,74,50,"AC",16.6553360807725
0.2,74,50,"TT",11.9460796067234
0.2,74,90,"AC",18.9240422565255
0.2,74,90,"TT",13.4037943074642
0.2,90,50,"AC",19.391734972308
0.2,90,50,"TT",14.2990877555377
0.2,90,90,"AC",20.4682656644984
0.2,90,90,"TT",15.2929078075602
0.4,74,50,"AC",17.4995208169852
0.4,74,50,"TT",13.6442675345136
0.4,74,90,"AC",16.3918102188264
0.4,74,90,"TT",12.4561195630584
0.4,90,50,"AC",17.3146232942139
0.4,90,50,"TT",14.2355525759793
0.4,90,90,"AC",20.399220084055
0.4,90,90,"TT",15.0302737685489
0.2,74,50,"AC",18.23047343363
0.2,74,50,"TT",12.6717409152248
0.2,74,90,"AC",17.435456042462
0.2,74,90,"TT",13.4081035712423
0.2,90,50,"AC",17.9292302990209
0.2,90,50,"TT",13.574907324821
0.2,90,90,"AC",20.6270705698908
0.2,90,90,"TT",15.4790682045266
0.4,74,50,"AC",16.9855360596607
0.4,74,50,"TT",12.6797858332314
0.4,74,90,"AC",18.804191678208
0.4,74,90,"TT",13.2150108390672
0.4,90,50,"AC",18.5406663528648
0.4,90,50,"TT",13.7359793164276
0.4,90,90,"AC",20.4452114532522
0.4,90,90,"TT",16.4747197745889
0.2,74,50,"AC",18.319943917247
0.2,74,50,"TT",10.2787434924048
0.2,74,90,"AC",17.5857011541891
0.2,74,90,"TT",12.5038093282078
0.2,90,50,"AC",18.4602085467903
0.2,90,50,"TT",11.1585184720795
0.2,90,90,"AC",21.3734758663983
0.2,90,90,"TT",14.8872682626998
0.4,74,50,"AC",17.4516270438304
0.4,74,50,"TT",12.1981814028259
0.4,74,90,"AC",17.931066543623
0.4,74,90,"TT",14.0769549833509
0.4,90,50,"AC",18.9419894368515
0.4,90,50,"TT",13.8627881224577
0.4,90,90,"AC",20.0382149513387
0.4,90,90,"TT",14.9156371710502
0.2,74,50,"AC",18.7130609462946
0.2,74,50,"TT",12.4060840275171
0.2,74,90,"AC",20.4316961373841
0.2,74,90,"TT",11.6322491112367
0.2,90,50,"AC",17.7768629903187
0.2,90,50,"TT",13.4398203018849
0.2,90,90,"AC",21.0542313132855
0.2,90,90,"TT",16.7864633621591
0.4,74,50,"AC",17.5494444234393
0.4,74,50,"TT",11.9005489636958
0.4,74,90,"AC",16.7113635630465
0.4,74,90,"TT",12.6174686018875
0.4,90,50,"AC",17.9787002765541
0.4,90,50,"TT",13.2137146747759
0.4,90,90,"AC",20.3153736735337
0.4,90,90,"TT",14.1320839768613
0.2,74,50,"AC",19.0616315569606
0.2,74,50,"TT",11.439384375047
0.2,74,90,"AC",18.6438417407738
0.2,74,90,"TT",12.449531166813
0.2,90,50,"AC",19.2230069008385
0.2,90,50,"TT",13.5696763210756
0.2,90,90,"AC",20.6601371325482
0.2,90,90,"TT",14.3298170332449
0.4,74,50,"AC",15.905419406684
0.4,74,50,"TT",12.5559848884435
0.4,74,90,"AC",16.8860961494316
0.4,74,90,"TT",13.1604283766379
0.4,90,50,"AC",17.8634265517169
0.4,90,50,"TT",13.5007249004836
0.4,90,90,"AC",20.249049561514
0.4,90,90,"TT",15.7569602086894
0.2,74,50,"AC",17.0623453249298
0.2,74,50,"TT",13.6415816314852
0.2,74,90,"AC",16.7244617453873
0.2,74,90,"TT",13.9288995497909
0.2,90,50,"AC",17.5593674883981
0.2,90,50,"TT",12.1846472306074
0.2,90,90,"AC",21.2972752753365
0.2,90,90,"TT",15.5249325769287
0.4,74,50,"AC",17.3075091601126
0.4,74,50,"TT",12.7513388842633
0.4,74,90,"AC",16.0793796120592
0.4,74,90,"TT",11.3737568592643
0.4,90,50,"AC",18.7414277682062
0.4,90,50,"TT",13.6732058149226
0.4,90,90,"AC",20.0181022674691
0.4,90,90,"TT",15.7787085647036
0.2,74,50,"AC",16.6753172066592
0.2,74,50,"TT",12.7055586863574
0.2,74,90,"AC",18.0942442688203
0.2,74,90,"TT",12.5053013480728
0.2,90,50,"AC",19.6341667725086
0.2,90,50,"TT",10.7754447333644
0.2,90,90,"AC",20.4964947315271
0.2,90,90,"TT",18.9181007499168
0.4,74,50,"AC",18.0403975856006
0.4,74,50,"TT",12.8076126854945
0.4,74,90,"AC",16.5404418373956
0.4,74,90,"TT",13.1556186118608
0.4,90,50,"AC",18.393578863006
0.4,90,50,"TT",13.9069063470971
0.4,90,90,"AC",19.0030202920777
0.4,90,90,"TT",17.3221764861725
0.2,74,50,"AC",17.1565283505198
0.2,74,50,"TT",13.5547527826628
0.2,74,90,"AC",17.1279348570596
0.2,74,90,"TT",13.1686744716173
0.2,90,50,"AC",19.0579903004557
0.2,90,50,"TT",12.1314317585972
0.2,90,90,"AC",22.6422885813893
0.2,90,90,"TT",15.6163057658859
0.4,74,50,"AC",17.8549674916324
0.4,74,50,"TT",9.81748881265696
0.4,74,90,"AC",17.1180215621066
0.4,74,90,"TT",11.4518345553898
0.4,90,50,"AC",19.6014847089417
0.4,90,50,"TT",11.7291037391831
0.4,90,90,"AC",19.8434962475181
0.4,90,90,"TT",16.0081194823128
0.2,74,50,"AC",16.9784753747419
0.2,74,50,"TT",11.9831065998276
0.2,74,90,"AC",15.6612592321068
0.2,74,90,"TT",13.206686430886
0.2,90,50,"AC",19.6800447860419
0.2,90,50,"TT",14.0333333834422
0.2,90,90,"AC",21.3517086191317
0.2,90,90,"TT",14.8288481447605
0.4,74,50,"AC",16.0065462363453
0.4,74,50,"TT",13.6009884360845
0.4,74,90,"AC",17.4590597300927
0.4,74,90,"TT",11.5362566596005
0.4,90,50,"AC",17.882957871074
0.4,90,50,"TT",12.2783994225857
0.4,90,90,"AC",21.7622935545043
0.4,90,90,"TT",14.7818563791137
0.2,74,50,"AC",18.7208766209424
0.2,74,50,"TT",10.7102347106111
0.2,74,90,"AC",19.9158290634863
0.2,74,90,"TT",12.9958590221938
0.2,90,50,"AC",20.0018119740999
0.2,90,50,"TT",11.4566616909717
0.2,90,90,"AC",19.8472816933267
0.2,90,90,"TT",15.1129808774105
0.4,74,50,"AC",17.0558748941909
0.4,74,50,"TT",11.8788834976352
0.4,74,90,"AC",17.5361836958552
0.4,74,90,"TT",12.6640414175528
0.4,90,50,"AC",17.7167007675999
0.4,90,50,"TT",13.907298861895
0.4,90,90,"AC",20.4761092825378
0.4,90,90,"TT",14.6543368282735
0.2,74,50,"AC",18.1508291774752
0.2,74,50,"TT",12.6550343825487
0.2,74,90,"AC",18.9921691545976
0.2,74,90,"TT",12.3846107360385
0.2,90,50,"AC",17.6504448251204
0.2,90,50,"TT",13.8564096473932
0.2,90,90,"AC",21.1777943539818
0.2,90,90,"TT",16.0116784170313
0.4,74,50,"AC",17.7993488500881
0.4,74,50,"TT",13.9337506429234
0.4,74,90,"AC",18.4573536546064
0.4,74,90,"TT",14.4685582211575
0.4,90,50,"AC",17.4115952030723
0.4,90,50,"TT",14.3867603778068
0.4,90,90,"AC",20.10349013768
0.4,90,90,"TT",14.7771978047313
0.2,74,50,"AC",16.4233807179644
0.2,74,50,"TT",12.8376192710232
0.2,74,90,"AC",16.6726470066739
0.2,74,90,"TT",13.1532956231149
0.2,90,50,"AC",17.0955394431775
0.2,90,50,"TT",12.9661410651014
0.2,90,90,"AC",22.4915780585995
0.2,90,90,"TT",14.6739144373453
0.4,74,50,"AC",19.3077597759243
0.4,74,50,"TT",12.7769483589298
0.4,74,90,"AC",18.2631069187394
0.4,74,90,"TT",11.9463067714154
0.4,90,50,"AC",16.5321313220672
0.4,90,50,"TT",12.7938016628548
0.4,90,90,"AC",20.5126489449786
0.4,90,90,"TT",15.4413449501879
0.2,74,50,"AC",17.0274205282622
0.2,74,50,"TT",12.891749513228
0.2,74,90,"AC",18.0369633618708
0.2,74,90,"TT",13.8328305496448
0.2,90,50,"AC",19.5063566032839
0.2,90,50,"TT",14.8590891691429
0.2,90,90,"AC",19.8905359660226
0.2,90,90,"TT",15.6646517025457
0.4,74,50,"AC",17.5956858120803
0.4,74,50,"TT",12.4641960177209
0.4,74,90,"AC",17.4703965093363
0.4,74,90,"TT",12.4690378668966
0.4,90,50,"AC",17.6799333529433
0.4,90,50,"TT",11.6647482003821
0.4,90,90,"AC",20.0947176651615
0.4,90,90,"TT",15.8211810512854
0.2,74,50,"AC",15.7795403636109
0.2,74,50,"TT",12.2296403008748
0.2,74,90,"AC",18.6191816618344
0.2,74,90,"TT",13.47034153328
0.2,90,50,"AC",17.5590937394645
0.2,90,50,"TT",14.7261961695881
0.2,90,90,"AC",20.5715908365875
0.2,90,90,"TT",16.1751175628255
0.4,74,50,"AC",18.2173102757457
0.4,74,50,"TT",12.2237619039658
0.4,74,90,"AC",17.8645150950238
0.4,74,90,"TT",12.6717102410396
0.4,90,50,"AC",17.9924243671826
0.4,90,50,"TT",13.6727625479886
0.4,90,90,"AC",19.9899336900514
0.4,90,90,"TT",15.8131348500714
0.2,74,50,"AC",20.0199772146482
0.2,74,50,"TT",12.711561231521
0.2,74,90,"AC",17.0179499015727
0.2,74,90,"TT",12.9113540175307
0.2,90,50,"AC",18.5255749660231
0.2,90,50,"TT",12.8358327457754
0.2,90,90,"AC",20.5532576482531
0.2,90,90,"TT",14.2773938018345
0.4,74,50,"AC",17.7299081399329
0.4,74,50,"TT",11.8770029746122
0.4,74,90,"AC",17.3832441109138
0.4,74,90,"TT",12.3429975250927
0.4,90,50,"AC",19.5968947214443
0.4,90,50,"TT",13.4359066982685
0.4,90,90,"AC",19.3009165076174
0.4,90,90,"TT",15.9734983301076
0.2,74,50,"AC",18.3957566511859
0.2,74,50,"TT",13.1505149021151
0.2,74,90,"AC",16.6394274941518
0.2,74,90,"TT",13.8469934147824
0.2,90,50,"AC",18.6619271856015
0.2,90,50,"TT",12.5058463935462
0.2,90,90,"AC",22.252965000138
0.2,90,90,"TT",15.3845237060098
0.4,74,50,"AC",17.511362790976
0.4,74,50,"TT",14.0536789652073
0.4,74,90,"AC",19.7083071842699
0.4,74,90,"TT",13.5856762036115
0.4,90,50,"AC",19.5089987446167
0.4,90,50,"TT",13.9800312458487
0.4,90,90,"AC",19.4895346645035
0.4,90,90,"TT",17.0279212862341
0.2,74,50,"AC",16.1318543155486
0.2,74,50,"TT",12.6912651567158
0.2,74,90,"AC",16.6276896187001
0.2,74,90,"TT",12.6709264070125
0.2,90,50,"AC",17.0894596711284
0.2,90,50,"TT",13.4851078275666
0.2,90,90,"AC",20.8188117290858
0.2,90,90,"TT",14.6414873589707
0.4,74,50,"AC",17.9697284908376
0.4,74,50,"TT",13.7964928362168
0.4,74,90,"AC",19.0002572554329
0.4,74,90,"TT",11.6645727541261
0.4,90,50,"AC",17.2996061831999
0.4,90,50,"TT",12.5948653041084
0.4,90,90,"AC",22.9113329828792
0.4,90,90,"TT",14.8566500315132
0.2,74,50,"AC",17.5492630351479
0.2,74,50,"TT",13.4166457624941
0.2,74,90,"AC",16.7874550397073
0.2,74,90,"TT",11.4052730144247
0.2,90,50,"AC",17.0995096933409
0.2,90,50,"TT",15.1614392697331
0.2,90,90,"AC",22.022416327965
0.2,90,90,"TT",15.0535661621055
0.4,74,50,"AC",17.7994230180533
0.4,74,50,"TT",14.2711963537154
0.4,74,90,"AC",19.2735278149168
0.4,74,90,"TT",12.4594817164414
0.4,90,50,"AC",18.5327224571324
0.4,90,50,"TT",13.812307565113
0.4,90,90,"AC",20.8583393645052
0.4,90,90,"TT",16.6824659133601
0.2,74,50,"AC",15.9332165740013
0.2,74,50,"TT",12.4898191461187
0.2,74,90,"AC",17.3763551532378
0.2,74,90,"TT",12.553429573423
0.2,90,50,"AC",18.2088141460746
0.2,90,50,"TT",11.681797870699
0.2,90,90,"AC",20.1026632483113
0.2,90,90,"TT",15.5170843809236
0.4,74,50,"AC",16.1982981133142
0.4,74,50,"TT",13.1794503325081
0.4,74,90,"AC",17.369592030282
0.4,74,90,"TT",13.4527619295931
0.4,90,50,"AC",17.7417985408621
0.4,90,50,"TT",12.9516232256588
0.4,90,90,"AC",19.469615951461
0.4,90,90,"TT",14.9922557215785
0.2,74,50,"AC",17.3595271578155
0.2,74,50,"TT",10.2333983948753
0.2,74,90,"AC",18.4421603651961
0.2,74,90,"TT",13.8868323130494
0.2,90,50,"AC",17.4278019930941
0.2,90,50,"TT",11.8991756612225
0.2,90,90,"AC",21.3182599820035
0.2,90,90,"TT",14.5519241323059
0.4,74,50,"AC",15.9108297425821
0.4,74,50,"TT",11.6648212286791
0.4,74,90,"AC",17.3047944106755
0.4,74,90,"TT",12.8513941856246
0.4,90,50,"AC",16.433711881711
0.4,90,50,"TT",12.76201608623
0.4,90,90,"AC",20.9161348441309
0.4,90,90,"TT",16.9540966781969
0.2,74,50,"AC",18.5597693893404
0.2,74,50,"TT",11.6092385798583
0.2,74,90,"AC",18.8729639149662
0.2,74,90,"TT",12.4081592404798
0.2,90,50,"AC",21.7316639148439
0.2,90,50,"TT",13.063954671629
0.2,90,90,"AC",19.5009090386596
0.2,90,90,"TT",14.5161744744155
0.4,74,50,"AC",17.5217966822219
0.4,74,50,"TT",10.2576678520911
0.4,74,90,"AC",17.4761589886799
0.4,74,90,"TT",11.5875200100989
0.4,90,50,"AC",17.9825156843889
0.4,90,50,"TT",12.8141077035168
0.4,90,90,"AC",21.733743299935
0.4,90,90,"TT",17.6793810007987
0.2,74,50,"AC",17.7875679372245
0.2,74,50,"TT",11.898856088958
0.2,74,90,"AC",17.0842960381304
0.2,74,90,"TT",14.5267391485731
0.2,90,50,"AC",18.2477557419513
0.2,90,50,"TT",13.8072098822738
0.2,90,90,"AC",19.7595466500716
0.2,90,90,"TT",16.0330661858107
0.4,74,50,"AC",18.0203785568557
0.4,74,50,"TT",12.4681492817909
0.4,74,90,"AC",18.6825592468778
0.4,74,90,"TT",12.5211591798291
0.4,90,50,"AC",18.8231825016483
0.4,90,50,"TT",12.6275298851035
0.4,90,90,"AC",19.4874664330305
0.4,90,90,"TT",16.3293767657556
0.2,74,50,"AC",17.4109509890125
0.2,74,50,"TT",12.1798181741329
0.2,74,90,"AC",16.1621007330511
0.2,74,90,"TT",11.0445502998077
0.2,90,50,"AC",18.2110699224597
0.2,90,50,"TT",12.62396830776
0.2,90,90,"AC",20.6225066333716
0.2,90,90,"TT",16.1861428201536
0.4,74,50,"AC",15.7911702156718
0.4,74,50,"TT",12.6325022902341
0.4,74,90,"AC",19.3702615684427
0.4,74,90,"TT",11.7991283405432
0.4,90,50,"AC",17.6385427092286
0.4,90,50,"TT",13.0765203098645
0.4,90,90,"AC",21.4335136946794
0.4,90,90,"TT",16.4986194445617
0.2,74,50,"AC",17.4613142326098
0.2,74,50,"TT",12.1959606417528
0.2,74,90,"AC",18.1814553734517
0.2,74,90,"TT",15.4174615842704
0.2,90,50,"AC",17.3481203544194
0.2,90,50,"TT",13.3578300077813
0.2,90,90,"AC",20.9608682480516
0.2,90,90,"TT",15.6469712072706
0.4,74,50,"AC",18.5494947117368
0.4,74,50,"TT",15.3993445797814
0.4,74,90,"AC",18.9070217558638
0.4,74,90,"TT",12.9228491813663
0.4,90,50,"AC",17.276467735925
0.4,90,50,"TT",14.1132583935803
0.4,90,90,"AC",19.6992613365617
0.4,90,90,"TT",16.8046824596087
0.2,74,50,"AC",16.0255126601314
0.2,74,50,"TT",12.1305076219617
0.2,74,90,"AC",17.235426389052
0.2,74,90,"TT",12.4089149863526
0.2,90,50,"AC",18.3527961191042
0.2,90,50,"TT",12.9731115554262
0.2,90,90,"AC",20.1031974607315
0.2,90,90,"TT",15.0230413013176
0.4,74,50,"AC",18.2245643620395
0.4,74,50,"TT",13.0535077108357
0.4,74,90,"AC",16.9187123460861
0.4,74,90,"TT",11.6962611811233
0.4,90,50,"AC",17.8651447521492
0.4,90,50,"TT",14.3828235940373
0.4,90,90,"AC",19.7385958843248
0.4,90,90,"TT",13.8630176302578
0.2,74,50,"AC",16.9703036566219
0.2,74,50,"TT",13.5110817554577
0.2,74,90,"AC",17.603491571093
0.2,74,90,"TT",12.8366788211944
0.2,90,50,"AC",18.7249474996576
0.2,90,50,"TT",14.3193575651577
0.2,90,90,"AC",22.2269703394879
0.2,90,90,"TT",15.7164573856247
0.4,74,50,"AC",19.8428241295683
0.4,74,50,"TT",13.6837943649826
0.4,74,90,"AC",18.8118251616684
0.4,74,90,"TT",13.2254671125407
0.4,90,50,"AC",18.9842303772907
0.4,90,50,"TT",12.8212480663432
0.4,90,90,"AC",21.0003134018779
0.4,90,90,"TT",13.4506728649154
0.2,74,50,"AC",16.4546481845811
0.2,74,50,"TT",12.4273334175561
0.2,74,90,"AC",17.7596091418753
0.2,74,90,"TT",13.0764750330586
0.2,90,50,"AC",17.673284120457
0.2,90,50,"TT",13.558306946092
0.2,90,90,"AC",21.4203607668494
0.2,90,90,"TT",15.7381385161198
0.4,74,50,"AC",19.0607927901586
0.4,74,50,"TT",12.067648356009
0.4,74,90,"AC",17.4222639053379
0.4,74,90,"TT",13.8557516629437
0.4,90,50,"AC",18.1127121227337
0.4,90,50,"TT",13.0875305985982
0.4,90,90,"AC",19.0588704222977
0.4,90,90,"TT",14.1825192544785
0.2,74,50,"AC",18.0627730374683
0.2,74,50,"TT",10.817124229932
0.2,74,90,"AC",17.3970274312707
0.2,74,90,"TT",12.4804247691152
0.2,90,50,"AC",17.8859916886837
0.2,90,50,"TT",14.324455535005
0.2,90,90,"AC",19.680613743435
0.2,90,90,"TT",16.2801446292187
0.4,74,50,"AC",17.6218335547998
0.4,74,50,"TT",13.9322820870916
0.4,74,90,"AC",17.4978410563979
0.4,74,90,"TT",11.5195162348547
0.4,90,50,"AC",16.9891650037248
0.4,90,50,"TT",13.209276362633
0.4,90,90,"AC",20.1112368128446
0.4,90,90,"TT",15.7195881144757
0.2,74,50,"AC",17.2948400366353
0.2,74,50,"TT",13.7143959805691
0.2,74,90,"AC",17.566500793554
0.2,74,90,"TT",13.5747364081169
0.2,90,50,"AC",19.0219270818544
0.2,90,50,"TT",16.2182959369409
0.2,90,90,"AC",19.8648333348663
0.2,90,90,"TT",15.0548288944241
0.4,74,50,"AC",17.1048618162697
0.4,74,50,"TT",13.6782988206155
0.4,74,90,"AC",15.8785105063821
0.4,74,90,"TT",13.8091523977797
0.4,90,50,"AC",16.5198896233016
0.4,90,50,"TT",14.2682287655743
0.4,90,90,"AC",20.27171223158
0.4,90,90,"TT",15.3693093445838
0.2,74,50,"AC",17.9161976060537
0.2,74,50,"TT",12.2742552088953
0.2,74,90,"AC",16.3689722913611
0.2,74,90,"TT",11.2098413935552
0.2,90,50,"AC",17.0539351877579
0.2,90,50,"TT",14.1335764452814
0.2,90,90,"AC",19.3957647252617
0.2,90,90,"TT",16.8346931971085
0.4,74,50,"AC",16.4800443045672
0.4,74,50,"TT",11.7998225020146
0.4,74,90,"AC",19.1157841255246
0.4,74,90,"TT",12.6629511383348
0.4,90,50,"AC",17.7595653147737
0.4,90,50,"TT",11.7342599902836
0.4,90,90,"AC",18.6839725014187
0.4,90,90,"TT",15.0031686834671
0.2,74,50,"AC",15.9610236932698
0.2,74,50,"TT",13.4877822907036
0.2,74,90,"AC",16.5127439206177
0.2,74,90,"TT",11.8476698760224
0.2,90,50,"AC",17.5059571625466
0.2,90,50,"TT",14.3094447666728
0.2,90,90,"AC",19.8727825240483
0.2,90,90,"TT",13.6094488244321
0.4,74,50,"AC",16.68491730485
0.4,74,50,"TT",14.0157360977872
0.4,74,90,"AC",18.2698230555602
0.4,74,90,"TT",13.8871349255219
0.4,90,50,"AC",18.4108024954176
0.4,90,50,"TT",12.0276036243146
0.4,90,90,"AC",18.3084398466168
0.4,90,90,"TT",13.6017870596679
0.2,74,50,"AC",19.2183192614413
0.2,74,50,"TT",13.3438239342558
0.2,74,90,"AC",17.4689586111823
0.2,74,90,"TT",12.7195180630703
0.2,90,50,"AC",19.2934684820074
0.2,90,50,"TT",13.3438959090368
0.2,90,90,"AC",20.1145895286547
0.2,90,90,"TT",16.7083078096795
0.4,74,50,"AC",16.3518493896572
0.4,74,50,"TT",13.0511028456812
0.4,74,90,"AC",18.1613867656921
0.4,74,90,"TT",13.1437302486169
0.4,90,50,"AC",16.6081601673371
0.4,90,50,"TT",14.0324729421676
0.4,90,90,"AC",21.1456437064658
0.4,90,90,"TT",17.0593327320179
0.2,74,50,"AC",17.9955182028286
0.2,74,50,"TT",12.8655225131818
0.2,74,90,"AC",17.2875431471587
0.2,74,90,"TT",13.3950104994306
0.2,90,50,"AC",18.3228006073783
0.2,90,50,"TT",13.9834545552535
0.2,90,90,"AC",20.895633210166
0.2,90,90,"TT",14.1893682620695
